"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite","Somite","Somite"
"322","322","","2","227.89541474967757","358.0793040430418","107","217.34560067681895","34.79877568519485","129.0","176.0","213.0","1027610.0","341.98054145516073","50.67123843410098","200.0","344.0","339.0","1616884.0","436.4296270178733","731.5647880985692","399.32559738734096","208.0","331.7894736842105","6.830134553650706","26","102","1","0","0","1","0","0"
"323","323","","2","221.44312100793007","351.8067916224169","106","213.77223748151278","29.0261216485328","140.0","178.0","211.0","1011784.0","337.19268962603","51.034762378804984","196.0","347.0","331.0","1595933.0","434.24442781716624","729.53186635328","398.6066226662063","202.8095238095238","323.42857142857144","6.830134553650706","26","102","1","0","0","1","0","0"
"324","324","","2","215.71132370222554","348.95565969467657","105","208.95015839493135","27.259887092827714","120.0","164.0","207.0","989379.0","336.41731784582896","46.87327381401082","196.0","295.0","336.0","1592936.0","429.3748403840925","730.7809167069771","396.21025926908897","199.66666666666666","321.2857142857143","6.830134553650706","26","102","1","0","0","1","0","0"
"325","325","","2","213.60942288730232","352.9088774747043","104","207.21321511505172","26.307837877138507","122.0","174.0","206.0","981569.0","337.3345999577792","48.734926331805376","189.0","338.0","335.0","1597954.0","427.63233603098746","730.7809167069771","396.21025926908897","198.3","323.5","6.830134553650706","26","102","1","0","0","1","0","0"
"326","326","","2","212.26844489622053","346.53959903544654","103","207.04049778527738","26.26050211625298","125.0","175.0","205.0","981579.0","332.1314068761865","49.11647899820002","190.0","341.0","328.0","1574635.0","424.72816210914567","729.3288297460562","396.21025926908897","196.95652173913044","318.04347826086956","6.830134553650706","26","102","1","0","0","1","0","0"
"327","327","","2","208.6880237416661","339.4093710836709","102","203.8789037603569","24.27915711636662","125.0","173.0","202.0","959658.0","325.7017208413002","47.879730541201816","200.0","332.0","322.0","1533078.0","422.165164731294","729.038412353872","395.25162630757603","197.68421052631578","316.6842105263158","6.830134553650706","26","102","1","0","0","1","0","0"
"328","328","","2","209.2413026515997","334.3763747697936","101","205.1345462238206","24.052288348938703","134.0","174.0","203.0","969671.0","320.961497778718","48.69961776373013","201.0","327.0","316.0","1517185.0","420.1322429860047","727.586325392951","395.73094278833247","198.85","311.15","6.830134553650706","26","102","1","0","0","1","0","0"
"329","329","","2","211.8965559291511","334.49657049368255","100","208.17065931736272","24.7922736331692","135.0","174.0","206.0","981941.0","322.7252490990036","49.029958132693814","193.0","320.0","319.0","1522295.0","416.77441605710953","726.5261741278262","393.81345785864175","203.5","311.1363636363636","6.830134553650706","26","102","1","0","0","1","0","0"
"330","330","","2","221.41632659917087","339.95087793682865","99","215.8211962224554","26.5700429594621","139.0","175.0","213.0","1028388.0","327.0035676810073","47.83974555859505","202.0","326.0","324.0","1558172.0","413.8985171725708","726.5261741278262","391.17721721448123","209.77272727272728","317.5","6.830134553650706","26","102","1","0","0","1","0","0"
"331","331","","2","224.16945862998034","340.98928703911025","98","217.07575757575756","28.902833055507696","130.0","173.0","214.0","1031544.0","326.36026936026934","50.11406735818436","169.0","314.0","322.0","1550864.0","412.9398842110579","726.8165915200103","389.0202930510772","206.66666666666666","316.55555555555554","6.830134553650706","26","102","1","0","0","1","0","0"
"332","332","","2","232.90742381692385","337.3939732129742","97","224.0524534686971","29.66998153740271","141.0","168.0","221.0","1059320.0","324.85554145516073","45.46732248278669","200.0","309.0","323.0","1535917.0","410.0639853265192","726.8165915200103","386.6237106472949","213.82608695652175","316.17391304347825","6.830134553650706","26","102","1","0","0","1","0","0"
"333","333","37.71146502018276","2","233.97895877772652","342.8289467208659","96","225.61536842105264","35.03108831415984","126.0","175.0","223.0","1071673.0","333.4122105263158","43.90427500382144","200.0","318.0","332.0","1583708.0","408.06966691646693","728.834527289494","384.96719758502854","213.5909090909091","321.3181818181818","6.830134553650706","26","102","1","0","0","1","0","0"
"334","334","","2","245.08755113595646","344.72100601287644","95","233.91643748677808","36.86439330891739","136.0","176.0","229.0","1105723.0","331.928495874762","45.52928452532024","197.0","315.0","332.0","1569026.0","407.29993304352627","727.6728577207572","384.4878811042721","222.0952380952381","321.14285714285717","6.830134553650706","26","102","1","0","0","1","0","0"
"335","335","","2","252.92739399108962","335.42720788821424","94","239.02303952652716","41.85805695526383","125.0","175.0","233.0","1130818.0","322.714648065948","45.246197029612404","178.0","311.0","321.0","1526763.0","404.9765939060528","727.382440328573","384.4878811042721","224.8","311.85","6.830134553650706","26","102","1","0","0","1","0","0"
"336","336","","2","257.56098226215374","329.9363573655508","93","244.1675870858114","42.20860507555177","147.0","176.0","238.0","1149541.0","318.86172472387426","43.98166995308576","185.0","309.0","318.0","1501201.0","400.32991563110596","726.5111881520205","384.4878811042721","232.15","307.5","6.830134553650706","26","102","1","0","0","1","0","0"
"337","337","","2","269.5334698213327","329.4519170106482","92","252.77661577075926","44.69466243918807","141.0","182.0","246.0","1208525.0","317.5814683120686","42.595851837277245","188.0","311.0","316.0","1518357.0","392.798991875769","725.0591011910997","382.57061518124624","235.72222222222223","307.55555555555554","6.830134553650706","26","102","1","0","0","1","0","0"
"338","338","","2","264.20127093901255","321.0833587019885","91","249.27057591623037","47.73446403322015","145.0","179.0","243.0","1190267.0","310.3001047120419","40.573111895323976","197.0","304.0","309.0","1481683.0","380.02062661966505","725.0591011910997","385.446514065785","230.65217391304347","302.5652173913044","6.830134553650706","26","102","1","0","0","1","0","0"
"339","339","","2","270.78656227750406","321.1048160359928","90","256.27905518394647","47.01515643300251","141.0","220.0","251.0","1226039.0","310.94753344481603","41.526596952083516","187.0","305.0","310.0","1487573.0","376.2452005212707","723.3165968379946","385.446514065785","242.85714285714286","303.4761904761905","6.830134553650706","26","102","1","0","0","1","0","0"
"340","340","","2","261.6711724631546","313.3745170450736","89","251.68077971075246","42.069202316455545","147.0","214.0","247.0","1200769.0","303.37099140641374","39.824613780017984","189.0","297.0","302.0","1447383.0","364.04952779250607","723.0261794458104","385.6593903251088","238.56521739130434","296.9130434782609","6.830134553650706","26","102","1","0","0","1","0","0"
"341","341","","2","262.1273014079151","310.6700409888495","88","249.3993288590604","42.3235305878502","144.0","213.0","243.0","1189136.0","299.7028104026846","40.077525780090134","195.0","298.0","298.0","1428983.0","358.82281090874983","722.1549272692579","385.75062300767615","240.28571428571428","293.7142857142857","6.830134553650706","26","102","1","0","0","1","0","0"
"342","342","","2","254.9769378650095","307.76167312343887","87","242.71540414727042","39.941227241554465","148.0","207.0","237.0","1147073.0","297.6385950063479","39.70128866611822","188.0","297.0","296.0","1406640.0","354.92979953430756","721.2470534595509","384.3885547964363","229.45","292.7","6.830134553650706","26","102","1","0","0","1","0","0"
"343","343","24.340123501861832","2","247.47800859735395","309.1319023035256","86","236.617758186398","39.35391224407056","127.0","209.0","232.0","1127247.0","298.51553316540725","39.479438251124506","196.0","297.0","297.0","1422128.0","353.18749537486303","720.5734311250411","385.0726430575861","223.47619047619048","294.1904761904762","6.830134553650706","26","102","1","0","0","1","0","0"
"344","344","","2","245.918022891108","311.1886068290861","85","235.9891466269419","39.2434315965537","143.0","215.0","232.0","1108913.0","300.11044903170887","40.147730805566326","189.0","310.0","298.0","1410219.0","351.50988769221544","720.5734311250411","381.7174276922909","230.57894736842104","291.2631578947368","6.830134553650706","26","102","1","0","0","1","0","0"
"345","345","","2","245.19998588475482","304.5841026330444","84","237.93367131389945","43.761147920904556","127.0","209.0","233.0","1126378.0","294.50380228136885","40.28220079304023","180.0","309.0","292.0","1394181.0","352.191218896196","719.6147981635281","383.8740233456976","235.63636363636363","290.04545454545456","6.830134553650706","26","102","1","0","0","1","0","0"
"346","346","","2","238.72720937509774","299.076488620066","83","232.36490191942627","38.463618405717256","138.0","210.0","228.0","1101642.0","290.07171482809537","39.07968063043612","173.0","310.0","288.0","1375230.0","348.97396663406926","719.0341402666434","381.95676359736655","235.78947368421052","286.2105263157895","6.830134553650706","26","102","1","0","0","1","0","0"
"347","347","","2","232.76997157736767","300.768874097241","82","223.71536682783267","32.585846402420934","134.0","211.0","221.0","1064214.0","292.70611730081987","38.79582846308071","177.0","316.0","292.0","1392403.0","343.8310832228825","717.9741658890022","379.56011436605735","213.57142857142858","289.8095238095238","6.830134553650706","26","102","1","0","0","1","0","0"
"348","348","","2","235.46449040891724","298.10899027745404","81","228.83092608326254","32.85567714963067","142.0","200.0","226.0","1077336.0","289.82965165675444","37.647926156389246","172.0","306.0","289.0","1364518.0","343.5684801538239","717.0018376275465","375.72552495452084","227.33333333333334","290.14285714285717","6.830134553650706","26","102","1","0","0","1","0","0"
"349","349","","2","241.920508338899","302.37038461170874","80","233.21127946127947","36.3596417441476","138.0","219.0","230.0","1108220.0","293.719696969697","37.67174978298703","184.0","329.0","293.0","1395756.0","341.6512142307981","717.0018376275465","373.0892843103603","223.34782608695653","289.60869565217394","6.830134553650706","26","102","1","0","0","1","0","0"
"350","350","","2","250.26997486869638","304.27847861704225","79","238.7370300357068","39.91706412977398","142.0","429.0","234.0","1136627.0","296.0071413568578","38.58884150225441","176.0","413.0","295.0","1409290.0","341.27279693398646","716.7117740507468","369.94332632583854","231.55555555555554","288.8333333333333","6.830134553650706","26","102","1","0","0","1","0","0"
"351","351","","2","256.3366318701232","301.0526987883669","78","243.7565071368598","43.0145734237529","137.0","200.0","239.0","1161256.0","290.96074727120066","38.736429249823814","184.0","321.0","290.0","1386137.0","342.9504046166341","716.7117740507468","367.78640216243446","234.61111111111111","285.8333333333333","6.830134553650706","26","102","1","0","0","1","0","0"
"352","352","","2","260.073159506547","299.4594481288844","77","248.28562434417628","43.1805813781913","149.0","207.0","244.0","1183081.0","289.59202518363065","39.68842996281014","184.0","315.0","288.0","1379906.0","344.40266834379463","717.8731783017307","367.7762551640609","229.76190476190476","282.76190476190476","6.830134553650706","26","102","1","0","0","1","0","0"
"353","353","23.599952452155392","2","263.5911939189414","306.04672507893366","76","246.15501583949313","48.21503423708929","137.0","408.0","238.0","1165544.0","294.51087645195355","39.95872709579104","190.0","383.0","292.0","1394509.0","346.830359348393","719.385216452861","365.69913209319856","228.27272727272728","287.3181818181818","6.830134553650706","26","102","1","0","0","1","0","0"
"354","354","","2","258.6593056132807","303.840895992687","75","242.80675544007795","47.02512130012143","138.0","235.0","235.0","1495204.0","294.16758687885675","39.98749408681048","178.0","351.0","293.0","1811484.0","345.98314164628164","717.8831663742278","363.51204151359167","228.4","291.16","7.513148009015777","26","102","1","0","0","1","0","0"
"355","355","","2","254.62074038825153","299.86890811520936","74","240.0390462473996","44.77233001895036","137.0","221.0","233.0","1500004.0","290.1813090094415","38.58071750586053","181.0","342.0","288.0","1813343.0","346.056738849219","716.7214967516012","358.75942765135284","225.25","289.4583333333333","7.513148009015777","26","102","1","0","0","1","0","0"
"356","356","","2","246.68344252740525","294.5210817443603","73","234.39684583199227","42.32922131736356","128.0","205.0","227.0","1456542.0","286.5355648535565","37.62737932546184","181.0","391.0","286.0","1780532.0","348.2891593846859","714.9810268335891","357.8681824215738","222.6","282.84","7.513148009015777","26","102","1","0","0","1","0","0"
