"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite"
"",""," "," ","Center ch1","Center ch2"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","X","Y","Z","Mean ch1","Mean ch2"," "," "," ","Anterior","Posterior","16","17"
"","","","","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(micron)","","","","","",""
"1265","1265","","2","978.0610232732679","5303.247222444255","44","887.4069037656903","207.88049505554727","450.0","468.0","882.0","848361.0","4836.616108786611","1024.200344496592","2337.0","5655.0","4882.0","4623805.0","302.30240001118153","569.7266338448903","137.16307297006745","705.75","3750.25","3.3418282091431273","3","131","1","0","0","1"
"1266","1266","","2","958.2300440083259","5395.108934030588","43","870.7442105263158","190.36609077656948","377.0","1053.0","884.0","827207.0","4931.04","1031.3702970573981","2365.0","5801.0","5037.0","4684488.0","301.83770888269936","569.3534531676702","136.95209694696436","672.75","3719.5","3.3418282091431273","3","131","1","0","0","1"
"1267","1267","","2","824.9805265429254","4951.183113810362","42","761.6585623678646","136.87084521739328","401.0","409.0","771.0","720529.0","4554.427061310782","853.829875045889","2353.0","2985.0","4602.0","4308488.0","301.143716189769","569.7825531535628","135.70896394338757","671.6666666666666","3922.3333333333335","3.3418282091431273","3","131","1","0","0","1"
"1268","1268","","2","768.952388329484","4950.300314437384","41","721.8606911447084","117.28768525554109","438.0","380.0","727.0","668443.0","4594.857451403887","813.6393604337978","2543.0","3036.0","4655.0","4254838.0","301.143716189769","569.7825531535628","135.70896394338757","620.6666666666666","3848.0","3.3418282091431273","3","131","1","0","0","1"
"1269","1269","","2","734.5832489634372","4983.026294084057","40","672.2023681377825","133.678453127618","349.0","372.0","672.0","624476.0","4509.21313240043","961.8543579039051","2328.0","3300.0","4556.0","4189059.0","300.47464400022966","569.3325763978135","135.41832643023932","509.3333333333333","3499.0","3.3418282091431273","3","131","1","0","0","1"
"1270","1270","","2","600.7866294663646","4430.8976810545055","39","561.0854430379746","91.55787708607538","346.0","381.0","558.0","531909.0","4120.206751054852","626.8644212390828","2785.0","3883.0","4061.0","3905956.0","299.64307500184054","568.7978236216385","133.87752006354654","471.2857142857143","3445.285714285714","3.3418282091431273","3","131","1","0","0","1"
"1271","1271","","2","586.3016947004177","4433.3275807967575","38","546.9305993690851","83.49559975521153","299.0","392.0","546.0","520131.0","4140.0904311251315","627.2015492587296","2486.0","5460.0","4160.0","3937226.0","299.64307500184054","568.7978236216385","133.87752006354654","469.8","3468.0","3.3418282091431273","3","131","1","0","0","1"
"1272","1272","","2","584.7780906009374","4762.026681719637","37","544.95","85.45367855341725","356.0","344.0","541.0","523152.0","4425.709375","669.7319043369401","2671.0","4001.0","4399.0","4248681.0","299.2800554321685","567.9167696121353","133.62407503471488","428.0","3475.0","3.3418282091431273","3","131","1","0","0","1"
"1273","1273","","2","563.6779223112011","4953.642045368821","36","520.7833859095689","89.64235005666376","307.0","327.0","512.0","495265.0","4531.144058885384","740.8028299820426","2947.0","3885.0","4480.0","4309118.0","298.98211337935277","567.109811752305","133.40345863914771","398.6666666666667","3346.6666666666665","3.3418282091431273","3","131","1","0","0","1"
"1274","1274","","2","544.7221752368165","5131.948069047612","35","501.9913978494624","104.89587810523874","247.0","344.0","505.0","466852.0","4687.613978494624","905.6488247529526","2609.0","5258.0","4757.0","4359481.0","298.71462550116286","567.5612245278628","134.12220582524597","388.25","3509.25","3.3418282091431273","3","131","1","0","0","1"
"1275","1275","","2","476.5646023885502","4666.943146543168","34","443.5031712473573","92.60626380408969","206.0","743.0","441.0","419554.0","4298.239957716702","785.6452964139437","2431.0","5115.0","4278.0","4066135.0","299.6236348502764","566.4134851370903","134.2526076879441","359.1666666666667","3309.6666666666665","3.3418282091431273","3","131","1","0","0","1"
"1276","1276","","2","465.3043842184574","4730.188745296437","33","436.5896624472574","77.57761640272656","245.0","653.0","437.0","413887.0","4404.079113924051","775.3449626148501","2273.0","5157.0","4489.0","4175067.0","299.7706972579497","567.3542225774078","135.78849028572245","346.6","3299.6","3.3418282091431273","3","131","1","0","0","1"
"1277","1277","","2","404.5262489596422","4295.12990802165","32","386.88347457627117","56.28126968440615","224.0","454.0","384.0","365218.0","4041.280720338983","574.3491467055835","2231.0","5376.0","4076.0","3814969.0","300.5333304392476","568.5343611144582","136.22008270439272","328.25","3224.25","3.3418282091431273","3","131","1","0","0","1"
"1278","1278","","2","347.52658912592545","3712.119976941119","31","332.1666666666667","55.83197416292659","191.0","442.0","331.0","316887.0","3459.8626834381553","592.4655714195133","2046.0","5622.0","3497.0","3300709.0","300.8129754710864","569.6323037152665","136.4783479194564","268.1666666666667","2561.1666666666665","3.3418282091431273","3","131","1","0","0","1"
"1279","1279","","2","329.4614212191658","3837.041626708066","30","311.32337246531483","54.02667331642739","183.0","420.0","308.0","291710.0","3565.811099252935","701.0350799321519","2089.0","5748.0","3591.0","3341165.0","300.5160713617076","569.9178885985314","136.42233102539151","251.5","2614.5","3.3418282091431273","3","131","1","0","0","1"
"1280","1280","","2","302.84603935054935","3825.4505642532713","29","285.1521276595745","45.03492013623403","176.0","381.0","285.0","268043.0","3533.4840425531916","568.7284817969544","1927.0","5594.0","3579.0","3321475.0","300.2640630379123","568.8316641186077","138.05865245384936","242.5","2729.5","3.3418282091431273","3","131","1","0","0","1"
"1281","1281","","2","288.2686799177167","3980.9954506505405","28","270.75471698113205","41.446391420449515","165.0","353.0","268.0","258300.0","3651.772536687631","596.0596722527938","1982.0","5467.0","3672.0","3483791.0","299.5264322184736","569.3713866486987","138.6338480243189","233.75","2852.25","3.3418282091431273","3","131","1","0","0","1"
"1282","1282","","2","261.7250795232302","4113.026688516435","27","247.13597430406853","38.98335219560557","146.0","308.0","244.0","230825.0","3750.8661670235547","673.1362824408941","2197.0","5184.0","3728.0","3503309.0","298.1221512496138","569.2579747816186","139.4808613857457","220.5","3053.75","3.3418282091431273","3","131","1","0","0","1"
"1283","1283","","2","259.2498406830617","4492.674734396209","26","247.9925847457627","34.9163361222316","166.0","296.0","246.0","234105.0","4151.551906779661","616.7188426819366","2672.0","5385.0","4153.0","3919065.0","297.5913446608385","567.7181552116306","139.07245722787584","212.8","3196.8","3.3418282091431273","3","131","1","0","0","1"
"1284","1284","","2","241.266709092593","4829.623248718518","25","229.87660944206007","33.7308613847797","152.0","254.0","227.0","214245.0","4402.128755364807","817.5103007851023","2488.0","4766.0","4395.0","4102784.0","297.45458662368554","567.5037626417268","140.71636777980785","199.5","3203.0","3.3418282091431273","3","131","1","0","0","1"
"1285","1285","","2","218.82451378592415","4587.324950322361","24","210.45802337938363","28.217083853495513","115.0","235.0","208.0","198041.0","4185.096705632306","744.2663045761465","2301.0","4931.0","4175.0","3938176.0","296.49786923278407","566.9908914130999","141.8001889838582","195.0","3477.3333333333335","3.3418282091431273","3","131","1","0","0","1"
"1286","1286","","2","198.4645495233664","4435.039833454237","23","191.89926547743966","24.788651372248307","122.0","215.0","189.0","182880.0","4034.2329485834207","801.6340024158263","2294.0","4853.0","4054.0","3844624.0","297.0093408571455","567.7291529809705","142.0816424597223","180.0","3301.25","3.3418282091431273","3","131","1","0","0","1"
"1287","1287","","2","186.80081128885777","4468.275697697908","22","181.68376963350786","21.453633354232057","122.0","156.0","181.0","173508.0","4102.868062827225","662.074887439879","2493.0","4737.0","4095.0","3918239.0","295.8224000689432","566.8719475702422","143.84430745050767","169.8","3122.8","3.3418282091431273","3","131","1","0","0","1"
"1288","1288","","2","172.3926378302521","4159.708187414958","21","168.88633993743483","19.261539421619048","107.0","191.0","168.0","161962.0","3908.8696558915535","567.6957772599468","2468.0","5070.0","3931.0","3748606.0","296.20371665959215","567.4620168387675","144.06010365984278","161.25","3030.25","3.3418282091431273","3","131","1","0","0","1"
"1289","1289","","2","163.7498442195057","4097.497983622188","20","160.62312633832977","17.818284275547263","98.0","180.0","159.0","150022.0","3819.4336188436832","619.9825926612511","2316.0","5256.0","3794.0","3567351.0","296.56357215241894","567.5098047066932","144.77885380017642","154.33333333333334","3150.6666666666665","3.3418282091431273","3","131","1","0","0","1"
"1290","1290","","2","156.20514445625483","4323.32483092787","19","153.73121693121692","17.107825084794285","112.0","303.0","153.0","145276.0","4059.2804232804233","676.0161706769819","2264.0","4659.0","4106.0","3836020.0","295.898920549375","567.226404358112","143.4383818088107","150.5","3226.5","3.3418282091431273","3","131","1","0","0","1"
"1291","1291","","2","153.21714832893213","4199.072217081737","18","150.95828988529718","15.179590585721252","104.0","288.0","150.0","144769.0","3920.310740354536","602.3566101597169","2470.0","4846.0","3953.0","3759578.0","294.9990597107499","568.2286513783955","143.2891555363643","146.0","3250.3333333333335","3.3418282091431273","3","131","1","0","0","1"
"1292","1292","","2","146.9066868253016","4283.212017796521","17","145.248128342246","15.000657880812163","111.0","269.0","145.0","135807.0","3910.9486631016043","692.5293487359443","2444.0","5009.0","3873.0","3656737.0","295.3432257318998","568.6233722916272","144.35106969639818","140.75","3181.75","3.3418282091431273","3","131","1","0","0","1"
"1293","1293","","2","141.56597336512556","4165.572946144807","16","139.78517722878624","13.679709306701946","98.0","252.0","139.0","130140.0","3851.7873254564984","614.7054963102424","2407.0","4962.0","3812.0","3586014.0","294.4460527646062","568.3578930795578","144.75245682665692","137.33333333333334","2896.0","3.3418282091431273","3","131","1","0","0","1"
"1294","1294","","2","137.38229654371318","4280.390957358766","15","136.55026455026456","13.816896682474562","93.0","143.0","136.0","129040.0","3953.948148148148","633.5365112443986","2174.0","4856.0","3977.0","3736481.0","294.00191397049485","567.5748309437506","145.4285157233594","134.0","3107.0","3.3418282091431273","3","131","1","0","0","1"
"1295","1295","","2","133.51842730351092","4218.301513144011","14","132.93397231096912","12.997863785583057","92.0","217.0","133.0","124825.0","3912.7199148029817","544.6611545548441","2372.0","4763.0","3916.0","3674044.0","293.14290053091673","566.3112634614403","146.04142384861493","130.0","2828.0","3.3418282091431273","3","131","1","0","0","1"
"1296","1296","","2","131.35777086065107","4010.687207773039","13","130.14055793991417","12.817423481095545","90.0","136.0","130.0","121291.0","3795.5944206008585","511.43173928009026","2309.0","4822.0","3819.0","3537494.0","291.93387324211363","564.4669595061918","145.36120658734504","129.0","3315.0","3.3418282091431273","3","131","1","0","0","1"
"1297","1297","","2","127.422141791585","3837.091585436652","12","127.57218124341412","12.212443746542897","89.0","137.0","127.0","121066.0","3658.441517386723","438.0939608917786","2497.0","4582.0","3682.0","3471861.0","291.6087479751839","563.8200184941963","145.82830698929845","127.0","3083.3333333333335","3.3418282091431273","3","131","1","0","0","1"
"1298","1298","","2","127.62712096743184","3722.460215910494","11","127.39312567132116","12.514942295103927","94.0","134.0","127.0","118603.0","3454.109559613319","569.2297538911394","2147.0","5049.0","3543.0","3215776.0","290.11404097436423","564.3008925379145","145.40244742722","127.0","2808.25","3.3418282091431273","3","131","1","0","0","1"
"1299","1299","","2","126.45394824048915","3844.39755735","10","125.55075593952483","12.781114212345448","91.0","133.0","126.0","116260.0","3477.1501079913605","664.3514505709038","2002.0","5094.0","3515.0","3219841.0","289.46476517018283","563.1560671441841","146.7626724228514","125.8","2768.6","3.3418282091431273","3","131","1","0","0","1"
"1300","1300","","2","124.28248747235247","3804.783899610413","9","124.76631578947368","12.27409662462989","88.0","130.0","124.0","118528.0","3401.6357894736843","668.3472041011927","2026.0","4844.0","3322.0","3231554.0","289.1347782073901","564.0805136249194","147.08749326940756","125.0","2821.5","3.3418282091431273","3","131","1","0","0","1"
"1301","1301","","2","123.48613127178552","3769.773287977841","8","124.15835140997831","12.57562921945001","77.0","165.0","124.0","114474.0","3338.4631236442515","772.9366138005969","1660.0","5376.0","3353.0","3078063.0","287.8048085628963","565.330474126211","146.5630744194889","123.0","2658.1666666666665","3.3418282091431273","3","131","1","0","0","1"
"1302","1302","","2","125.62310014590129","3393.4477147246","7","125.16828478964402","12.421578954736088","92.0","145.0","125.0","116031.0","3087.2880258899677","547.3208377696742","1792.0","3443.0","3097.0","2861916.0","286.8775021928058","566.7691982579614","146.4703213762873","124.4","2693.8","3.3418282091431273","3","131","1","0","0","1"
"1303","1303","","2","124.05000506726117","3526.258760698143","6","123.59807073954984","12.514981431167156","87.0","144.0","123.0","115317.0","3225.6977491961416","530.1617402059396","1990.0","3598.0","3221.0","3009576.0","285.5129502256986","567.398264601025","146.1101190807378","123.0","2537.25","3.3418282091431273","3","131","1","0","0","1"
"1304","1304","","2","122.63935488879332","3542.435352929281","5","122.14300960512273","11.932629469685422","86.0","131.0","122.0","114448.0","3279.830309498399","517.7234147771932","2104.0","5236.0","3325.0","3073201.0","285.4662708661052","567.8857487851124","145.09149954392157","121.66666666666667","2640.3333333333335","3.3418282091431273","3","131","1","0","0","1"
"1305","1305","","2","124.26827724229028","3678.5585414140282","4","123.71884984025559","11.92861569712553","91.0","132.0","124.0","116172.0","3334.2992545260918","582.0482901418169","2053.0","5764.0","3298.0","3130907.0","284.5197849652857","567.6613333094675","143.41065389630197","122.4","2589.2","3.3418282091431273","3","131","1","0","0","1"
"1306","1306","","2","123.99480500430424","3688.3919762040646","3","123.54643628509719","11.583282606189618","91.0","130.0","123.0","114404.0","3393.612311015119","534.4500804132043","2097.0","5581.0","3420.0","3142485.0","282.46786378766217","568.1314076377597","142.7974629071007","122.25","2759.0","3.3418282091431273","3","131","1","0","0","1"
"1307","1307","","2","122.34636324559546","3639.644134979148","2","122.16884531590414","11.453706022648511","92.0","127.0","122.0","112151.0","3358.8442265795206","506.58399961257044","1979.0","3286.0","3390.0","3083419.0","281.36258394454296","567.9643158364188","142.40397564310686","120.5","2833.5","3.3418282091431273","3","131","1","0","0","1"
"1308","1308","","2","122.05830844371947","3793.5242887448","1","121.3967213114754","11.474307240804713","93.0","124.0","121.0","111078.0","3530.5693989071037","497.84107025119005","2168.0","2958.0","3561.0","3230471.0","280.27560112240076","567.5062392941","141.9728395596165","120.2","2869.4","3.3418282091431273","3","131","1","0","0","1"
"1309","1309","","1","121.29197065465333","3840.627197787367","0","121.08690987124463","12.313047069764835","87.0","124.0","120.0","112853.0","3474.5643776824036","623.1027738203197","2005.0","3047.0","3473.0","3238294.0","278.80118783726493","568.2726704485711","140.52032333544216","119.75","3000.75","3.3418282091431273","3","131","1","0","0","1"
"1310","1310","","1","734.2807398894428","4999.926560640537","50","725.271285475793","105.99167237752113","461.0","850.0","726.0","868875.0","4492.382303839733","1117.328850497658","2427.0","4196.0","4197.0","5381874.0","301.65962065766195","565.2093753755014","124.3474111141309","710.4285714285714","3713.285714285714","3.676011030057441","0","132","0","0","0","0"
"1311","1311","","1","700.6586483603716","3354.268589503593","73","713.8474025974026","104.13533720493083","486.0","1502.0","697.0","659595.0","3234.3257575757575","413.285856632539","2377.0","5340.0","3207.0","2988517.0","314.9347028476333","586.5828262287163","127.51463489803251","721.6","3153.0","3.3418282091431273","9","132","0","0","0","0"
"1312","1312","","2","880.3388766167773","4076.718352062136","59","861.1684382665577","194.91711970209275","425.0","1875.0","848.0","1053209.0","3897.608340147179","684.202935862351","2204.0","6731.0","3844.0","4766775.0","313.58921652392684","582.5772132933629","125.68524483020656","776.8","3217.0","3.676011030057441","9","132","0","1","1","0"
"1313","1313","","2","813.4751497646818","3830.753867916358","58","787.8246913580247","168.008814733202","396.0","726.0","787.0","957207.0","3622.588477366255","645.7314960115037","2011.0","6805.0","3659.0","4401445.0","313.1996184455978","582.2950324389914","124.99146636369491","880.0","3557.5","3.676011030057441","9","132","0","1","1","0"
"1314","1314","","2","818.2773000356642","3773.5472634832363","57","795.6516023007396","161.35049469290252","428.0","1841.0","803.0","968308.0","3588.517666392769","610.9329644603296","2111.0","6775.0","3633.0","4367226.0","313.40598957172574","581.9289550500035","124.69578003314678","770.3333333333334","3073.1666666666665","3.676011030057441","9","132","0","1","1","0"
"1315","1315","","2","810.7668574710061","4003.0697550540162","56","787.5608333333333","148.00674409032547","457.0","1565.0","791.0","945073.0","3801.0308333333332","604.8583880606367","2329.0","5760.0","3835.0","4561237.0","313.51704534111843","581.6875855392124","125.59770256790169","768.8","3324.8","3.676011030057441","9","132","0","1","1","0"
"1316","1316","","2","909.0199369927939","4475.974060276241","55","877.1954022988506","214.31622075052925","483.0","1633.0","856.0","1068424.0","4228.183087027915","893.9579328353238","2298.0","6660.0","4150.0","5149927.0","313.5371172991064","581.2790303671903","124.72852296068677","776.2","3307.0","3.676011030057441","9","132","0","1","1","0"
"1317","1317","","2","859.2731574596596","4423.690551486011","54","823.5990016638935","175.67693913321588","413.0","803.0","816.0","989966.0","4156.074875207987","720.4022486669907","2321.0","3775.0","4153.0","4995602.0","313.6333253210228","581.0302326854232","124.82894395943457","742.125","3202.625","3.676011030057441","9","132","0","1","1","0"
"1318","1318","","2","879.8776343296445","4331.772467745617","53","845.4448188711036","140.55293462992054","496.0","1409.0","851.0","1003543.0","4069.2443133951137","588.4922492645487","2582.0","6213.0","4066.0","4830193.0","313.55988325154846","581.1084191569038","125.09301551229854","832.25","3634.75","3.676011030057441","9","132","0","1","1","0"
"1319","1319","","2","840.9774925673361","4126.585977201499","52","808.555","137.00217749680377","452.0","793.0","819.0","970266.0","3869.110833333333","624.3538486490718","2282.0","3827.0","3909.0","4642933.0","313.80297541241356","580.7032485321756","124.6652934053184","785.3333333333334","3524.6666666666665","3.676011030057441","9","132","0","1","1","0"
"1320","1320","","2","853.0687515848513","4370.172262681994","51","810.9724080267558","140.49748457214565","490.0","766.0","818.0","969923.0","4125.734113712375","566.9799649985504","2551.0","6270.0","4149.0","4934378.0","314.13970348912085","579.8324566459908","125.01676690093569","675.5","3098.5","3.676011030057441","9","132","0","1","1","0"
"1321","1321","","2","833.5497201848634","4492.401751961612","50","795.7276524644946","131.52240552889276","384.0","1183.0","806.0","952486.0","4254.204678362573","577.1350957740149","2491.0","6680.0","4275.0","5092283.0","314.39417862620695","579.3419804161193","124.77129106976146","701.2","3467.8","3.676011030057441","9","132","0","1","1","0"
"1322","1322","","2","860.0859851983504","4543.167218020871","49","800.0863309352518","157.78541086594973","431.0","761.0","800.0","1112120.0","4200.4791366906475","690.5858297571077","2188.0","4623.0","4308.0","5838666.0","314.1209663098401","580.3410978029234","125.09597669350144","663.5","3408.1666666666665","3.855432894295317","9","132","0","1","1","0"
"1323","1323","","2","811.6628686733472","4582.759042380697","48","752.6035737921906","147.1278705475454","381.0","856.0","759.0","1137184.0","4232.135671740569","736.6448645143915","2120.0","6443.0","4340.0","6394757.0","314.44899502210126","580.5984981754858","124.77442592843343","631.5","3495.75","4.043612133063186","9","132","0","1","1","0"
"1324","1324","","2","782.9164908341999","4502.7761413224025","47","737.0740276035132","143.3998997197615","377.0","886.0","740.0","1174896.0","4166.208281053952","732.9484758187831","2099.0","4468.0","4268.0","6640936.0","313.90794280947665","581.2885972398112","125.21281724773485","594.3333333333334","3110.1666666666665","4.043612133063186","9","132","0","1","1","0"
"1325","1325","","2","718.8970511013734","4488.713858557898","46","675.1419185282523","152.29845725605972","338.0","860.0","667.0","1027566.0","4155.429697766097","754.3602943118287","2080.0","4252.0","4255.0","6324564.0","313.9281089034785","580.5052128062955","125.04184809691841","578.75","3109.75","4.043612133063186","9","132","0","1","1","0"
"1326","1326","","2","758.5246027521441","5108.565982059505","45","708.8275206087508","152.39800426535916","353.0","1003.0","700.0","1117821.0","4793.510462904249","1033.2792047765727","2380.0","5874.0","4656.0","7559366.0","313.6963997188344","580.8250778258804","125.65181647970444","564.3333333333334","3575.5","4.043612133063186","9","132","0","1","1","0"
"1327","1327","","2","725.994148841355","4779.566278906939","44","673.1411617738913","146.7144124171154","340.0","943.0","669.0","1077699.0","4413.0936914428485","815.5660265830275","2107.0","5947.0","4418.0","7065363.0","313.60019169691805","581.0738755076474","125.55139548095663","574.5","3488.75","4.043612133063186","9","132","0","1","1","0"
"1328","1328","","2","719.239855115063","4988.294860592278","43","664.9750957854407","131.04449901173587","328.0","981.0","667.0","1041351.0","4578.731162196679","906.2229305664957","2192.0","6198.0","4602.0","7170293.0","313.15093586913525","580.9247790996129","125.68167598687542","494.57142857142856","3114.285714285714","4.043612133063186","9","132","0","1","1","0"
"1329","1329","","2","696.513101674222","4850.887499996026","42","650.9791535060012","151.86937612082474","271.0","863.0","661.0","1030500.0","4511.171825647505","956.8304871171035","1969.0","5641.0","4622.0","7141185.0","313.2357609148306","580.7612870229891","125.59985070981733","496.8333333333333","3191.0","4.043612133063186","9","132","0","1","1","0"
"1330","1330","","2","653.1874075886449","4836.773606456335","41","611.4794693619709","146.66453608784363","256.0","863.0","614.0","967972.0","4474.408717624763","955.2480984316744","2084.0","5641.0","4544.0","7082989.0","312.3501867784059","581.724627352267","125.06439744770339","503.8","3548.6","4.043612133063186","9","132","0","1","1","0"
"1331","1331","","2","573.214986698258","4417.637525104491","40","547.9472030169704","125.89202113045263","228.0","885.0","548.0","871784.0","4210.380892520428","680.7950943492622","1984.0","5735.0","4255.0","6698716.0","311.53650268957307","581.0430767224093","125.28830779638908","457.625","3378.375","4.043612133063186","9","132","0","1","1","0"
"1332","1332","","2","579.6741292096539","4207.713751373569","39","542.2405220633934","131.90443434444228","264.0","768.0","524.0","872465.0","3920.758234928527","838.292649683451","1956.0","6369.0","3929.0","6308500.0","310.50020156578967","581.075270230626","125.49052538184556","423.42857142857144","3000.4285714285716","4.043612133063186","9","132","0","1","1","0"
"1333","1333","","2","524.1267090318272","4180.401810460366","38","492.008125","113.42523467640586","221.0","725.0","483.0","787213.0","3848.3125","839.2122164917186","1982.0","6165.0","3834.0","6157300.0","310.1844830989954","581.8998110678061","125.00476582806627","411.5","3025.5","4.043612133063186","9","132","0","1","1","0"
"1334","1334","","2","515.3483843161108","4191.781402728688","37","481.6485804416404","112.34918976779952","224.0","691.0","466.0","763413.0","3882.447318611987","735.9488780945494","1889.0","5987.0","3863.0","6153679.0","310.1844830989954","581.8998110678061","125.00476582806627","343.42857142857144","2583.4285714285716","4.043612133063186","9","132","0","1","1","0"
"1335","1335","","2","478.66704704747724","3950.709000933124","36","437.4254215304799","107.98745608010618","177.0","784.0","437.0","674510.0","3596.7120622568095","783.0111971221842","1660.0","6015.0","3677.0","5546130.0","309.9694616326387","582.4775993127232","124.62007021067194","302.5","2408.8333333333335","4.043612133063186","9","132","0","1","1","0"
"1336","1336","","2","489.7510847984295","4156.514220106362","35","438.9056237879767","130.72332410521997","167.0","663.0","430.0","678987.0","3696.9301874595994","1085.373431918369","1336.0","5752.0","3792.0","5719151.0","309.219639474904","583.124426584617","124.51426070561773","332.8","2759.2","4.043612133063186","9","132","0","1","1","0"
"1337","1337","","2","494.96117511608924","4530.54071618865","34","456.33581626319057","105.87337838455908","217.0","409.0","439.0","735157.0","4074.7274984481687","1000.9140336289711","1698.0","5679.0","4039.0","6564386.0","308.44799375311214","582.6364465218954","124.40500984455585","319.625","2761.625","4.043612133063186","9","132","0","1","1","0"
"1338","1338","","2","437.4795161594035","4298.587917810861","33","404.3272383354351","95.54545110082036","191.0","570.0","396.0","641263.0","3948.402269861286","993.31896686717","1706.0","6149.0","4046.0","6262166.0","308.3749999522028","582.4084477877686","124.81451102819221","293.0","2749.625","4.043612133063186","9","132","0","1","1","0"
"1339","1339","","2","446.57652375440426","4564.801006945664","32","406.21708413615926","102.94045320421013","184.0","539.0","395.0","632480.0","4106.395632626846","1003.8445372378902","1965.0","5944.0","4080.0","6393658.0","307.47662584671946","581.2509199792604","124.37742376311199","342.6666666666667","3374.5","4.043612133063186","9","132","0","1","1","0"
"1340","1340","","2","440.95090458332413","4721.970330052484","31","405.361147327249","127.07497087166962","150.0","638.0","401.0","621824.0","4243.762711864407","1246.400525962703","1694.0","6831.0","4238.0","6509932.0","306.8647400889799","581.75453737612","124.92514367857719","315.625","3125.0","4.043612133063186","9","132","0","1","1","0"
"1341","1341","","2","407.20930490838896","4611.510013810389","30","374.21719457013575","113.42159678597473","162.0","534.0","371.0","578914.0","4091.0122818358113","1320.8822448518913","1550.0","5881.0","4030.0","6328796.0","305.6944286549685","581.5912604965426","123.58613461345148","279.42857142857144","2792.1428571428573","4.043612133063186","9","132","0","1","1","0"
"1342","1342","","2","400.3296242882668","4489.314972275668","29","369.50436408977555","96.03548343975804","152.0","408.0","370.0","592685.0","4100.459476309227","1088.7013767279375","1633.0","5648.0","4159.0","6577137.0","304.5044707734171","581.5052465704697","124.26903803922399","283.5","2992.0","4.043612133063186","9","132","0","1","1","0"
"1343","1343","","2","389.4580208356792","4609.670665552894","28","353.21758104738154","104.07182085142107","156.0","408.0","343.0","566561.0","4133.253740648379","1277.8366401585638","1679.0","5648.0","4036.0","6629739.0","303.715782138102","581.9966322859309","123.785363049679","254.85714285714286","2874.1428571428573","4.043612133063186","9","132","0","1","1","0"
"1344","1344","","2","393.49992794207924","5123.60264034322","27","358.91584483892177","87.7281957770831","159.0","439.0","357.0","545911.0","4631.514135437213","1174.4530294505532","2129.0","6016.0","4559.0","7044533.0","302.0097918500811","582.1711180547527","124.28856643961998","255.125","3210.625","4.043612133063186","9","132","0","1","1","0"
"1345","1345","","2","350.33262731428096","4581.574855654136","26","320.86378737541526","82.01188239515852","155.0","432.0","319.0","482900.0","4135.199335548173","1127.5906200902507","1869.0","5973.0","4082.0","6223475.0","300.99493492748246","581.912551101683","123.52089144082309","244.71428571428572","3120.0","4.043612133063186","9","132","0","1","1","0"
"1346","1346","","2","338.50871032648416","4584.363483696602","25","306.57762413576364","77.34510657814377","146.0","405.0","307.0","487765.0","4072.292269013199","1196.1202546490485","1675.0","5625.0","4099.0","6479017.0","300.7242602188406","582.2704868122562","124.26257413122252","226.14285714285714","2888.0","4.043612133063186","9","132","0","1","1","0"
"1347","1347","","2","335.716379749162","4695.842465721858","24","303.98195149464186","74.76022402447384","146.0","322.0","302.0","538960.0","4205.542583192329","1066.387844552087","1750.0","4751.0","4224.0","7456427.0","299.8601513777424","580.6930646900547","124.25778798291977","224.71428571428572","3132.714285714286","4.2409761837248485","9","132","0","1","1","0"
"1348","1348","","2","294.7304934629944","4377.380248715682","23","268.5420479302832","65.42210770278623","131.0","391.0","261.0","616304.0","3908.602614379085","1024.3697195834327","1646.0","6007.0","3942.0","8970243.0","299.53010422465553","580.3316065810069","123.74699188242423","202.22222222222223","2853.3333333333335","4.665073802097334","9","132","0","1","1","0"
"1349","1349","","2","276.90260181120726","4393.587503770202","22","251.97516059957172","64.53093742447946","130.0","0.0","244.0","588362.0","3928.7640256959317","1178.7865242088799","1474.0","0.0","3978.0","9173664.0","299.07486895214004","579.6151318934735","123.50883017462235","202.25","3160.125","4.665073802097334","9","132","0","1","1","0"
"1350","1350","","2","256.7795005299156","4314.556608487684","21","234.7646804835924","59.827609620836554","114.0","0.0","224.0","543715.0","3874.252590673575","1125.6029328854308","1652.0","0.0","3854.0","8972769.0","299.07486895214004","579.6151318934735","123.50883017462235","192.625","3052.625","4.665073802097334","9","132","0","1","1","0"
"1351","1351","","2","241.74839633719517","4348.423657377899","20","225.03120429058995","59.36053547735849","118.0","0.0","212.0","461539.0","3938.303266699171","1257.6881127529416","1538.0","0.0","3871.0","8077460.0","298.9410286901784","579.3101272542448","123.7862082396751","186.42857142857142","3155.5714285714284","4.447973346369504","9","132","0","1","1","0"
